0.6	0	0.422566
0.62	0	0.43306
0.64	0	0.443335
0.66	3.0393e-05	0.453429
0.68	0.00063658	0.463359
0.7	0.00228723	0.473072
0.72	0.00417118	0.482631
0.74	0.00621252	0.492025
0.76	0.00893735	0.501257
0.78	0.0121075	0.510243
0.8	0.0165799	0.519225
0.82	0.0226155	0.527873
0.84	0.0303829	0.536411
0.86	0.0392567	0.544929
0.88	0.0499017	0.553108
0.9	0.0611727	0.561203
0.92	0.0733672	0.569155
0.94	0.0849553	0.576937
0.96	0.0978462	0.584652
